# JPS / A* · MovingAI .scen 正确性报告   2026-07-04 22:42:47
构建配置（JPS.Core）：斜穿角=禁止
范围：movingai/ 全部，共 1354 个 .scen 文件，每个 全部用例
并行：每张图加载后用 8 线程（CPU 16 的 1/2）共享同一 JpsSystem 跑该图的用例（兼测 JPS 多线程安全）
原生库：JPS.Native.dll 已加载（G:\GitHub\JPS\x64\Release\JPS.Native.dll）→ 每条用例校验「C 版 JPS 路径 == C# 版 JPS 路径」

校验项：
  ① JPS 整数代价 == A* 整数代价（最优性）
  ② JPS 路径合法（相邻/可走/不切角）
  ③ JPS 真实长度 ≈ 官方最优
  ④ C 版 JPS == C# 版 JPS：compact path 与平滑路径均逐点严格一致（强一致）
  ⑤ 随机改图+还原致缓存失效后，冷重扫 == 热结果
列说明：
  n=用例数  pass=三项全过  jFail=JPS无解(A*有解)  subopt=JPS≠A*  inval=路径非法
  refL=比官方长  refS=比官方短  mism=C≠C#(compact 或平滑不一致)  cold=失效重扫≠热结果

------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
mapf-map/random-64-64-10-even-18                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-19                 200     200      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-2                  200     200      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-20                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-21                 190     190      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-22                 200     200      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-23                 200     200      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-24                 200     200      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-25                 200     200      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-3                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-4                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-5                  200     200      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-6                  210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-7                  200     200      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-8                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-10-even-9                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-1                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-10                 219     219      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-11                 240     240      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-12                 249     249      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-13                 237     237      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-14                 209     209      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-15                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-16                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-17                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-18                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-19                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-2                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-20                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-21                 228     228      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-22                 230     230      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-23                 220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-24                 230     230      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-25                 210     210      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-3                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-4                  218     218      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-5                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-6                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-7                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-8                  220     220      0       0      0      0      0      0      0
mapf-map/random-64-64-20-even-9                  220     220      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-1                     130     130      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-10                    130     130      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-11                    100     100      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-12                    120     120      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-13                    119     119      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-14                    130     130      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-15                    119     119      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/room-32-32-4-even-16                    119     119      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-17                    129     129      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-18                    120     120      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-19                    120     120      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-2                     129     129      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-20                    119     119      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-21                    110     110      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-22                     88      88      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-23                    120     120      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-24                    110     110      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-25                    130     130      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-3                     129     129      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-4                     120     120      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-5                     120     120      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-6                     120     120      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-7                     120     120      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-8                     130     130      0       0      0      0      0      0      0
mapf-map/room-32-32-4-even-9                     129     129      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-1                    400     400      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-10                   410     410      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-11                   409     409      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-12                   410     410      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-13                   410     410      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-14                   390     390      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-15                   390     390      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-16                   400     400      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-17                   390     390      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-18                   400     400      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-19                   390     390      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-2                    400     400      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-20                   410     410      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-21                   390     390      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-22                   370     370      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-23                   400     400      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-24                   400     400      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-25                   380     380      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-3                    400     400      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-4                    410     410      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-5                    400     400      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-6                    400     400      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-7                    380     380      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-8                    400     400      0       0      0      0      0      0      0
mapf-map/room-64-64-16-even-9                    410     410      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-1                     310     310      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-10                    258     258      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-11                    320     320      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-12                    319     319      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-13                    299     299      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-14                    320     320      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-15                    289     289      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/room-64-64-8-even-16                    300     300      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-17                    310     310      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-18                    310     310      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-19                    299     299      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-2                     310     310      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-20                    300     300      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-21                    309     309      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-22                    279     279      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-23                    310     310      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-24                    309     309      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-25                    280     280      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-3                     290     290      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-4                     310     310      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-5                     320     320      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-6                     300     300      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-7                     308     308      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-8                     318     318      0       0      0      0      0      0      0
mapf-map/room-64-64-8-even-9                     320     320      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-1           450     450      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-10          449     449      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-11          450     450      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-12          429     429      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-13          430     430      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-14          460     460      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-15          468     468      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-16          449     449      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-17          419     419      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-18          449     449      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-19          449     449      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-2           450     450      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-20          428     428      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-21          460     460      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-22          460     460      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-23          450     450      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-24          440     440      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-25          440     440      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-3           430     430      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-4           440     440      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-5           459     459      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-6           430     430      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-7           459     459      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-8           439     439      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-1-even-9           470     470      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-1           490     490      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-10          500     500      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-11          490     490      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-12          499     499      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-13          489     489      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-14          490     490      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-15          489     489      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/warehouse-10-20-10-2-2-even-16          480     480      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-17          510     510      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-18          489     489      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-19          480     480      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-2           470     470      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-20          489     489      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-21          478     478      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-22          488     488      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-23          489     489      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-24          499     499      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-25          510     510      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-3           480     480      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-4           489     489      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-5           470     470      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-6           479     479      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-7           489     489      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-8           500     500      0       0      0      0      0      0      0
mapf-map/warehouse-10-20-10-2-2-even-9           480     480      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-1           920     920      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-10          909     909      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-11          920     920      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-12          910     910      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-13          910     910      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-14          919     919      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-15          909     909      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-16          940     940      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-17          899     899      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-18          910     910      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-19          909     909      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-2           900     900      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-20          918     918      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-21          919     919      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-22          887     887      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-23          909     909      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-24          930     930      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-25          919     919      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-3           898     898      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-4           909     909      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-5           880     880      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-6           889     889      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-7           900     900      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-8           879     879      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-1-even-9           929     929      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-1          1000    1000      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-10          980     980      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-11          990     990      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-12          999     999      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-13          990     990      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-14         1000    1000      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-15          980     980      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
mapf-map/warehouse-20-40-10-2-2-even-16         1010    1010      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-17          989     989      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-18         1019    1019      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-19         1010    1010      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-2          1010    1010      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-20         1010    1010      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-21         1020    1020      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-22         1020    1020      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-23         1010    1010      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-24          990     990      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-25         1000    1000      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-3           990     990      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-4          1000    1000      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-5          1040    1040      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-6           970     970      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-7           990     990      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-8           980     980      0       0      0      0      0      0      0
mapf-map/warehouse-20-40-10-2-2-even-9           990     990      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-1                  1970    1970      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-10                 2100    2100      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-11                 2089    2089      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-12                 2070    2070      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-13                 2110    2110      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-14                 2150    2150      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-15                 2100    2100      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-16                 2189    2189      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-17                 2110    2110      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-18                 2100    2100      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-19                 2160    2160      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-2                  1969    1969      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-20                 2050    2050      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-21                 2170    2170      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-22                 2180    2180      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-23                 2160    2160      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-24                 1920    1920      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-25                 2190    2190      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-3                  2049    2049      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-4                  2059    2059      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-5                  2190    2190      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-6                  2059    2059      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-7                  2110    2110      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-8                  2089    2089      0       0      0      0      0      0      0
mapf-map/w_woundedcoast-even-9                  2170    2170      0       0      0      0      0      0      0
sc1-map/AcrosstheCape.map                       3149    3149      0       0      0      0      0      0      0
sc1-map/Aftershock.map                          1920    1920      0       0      0      0      0      0      0
sc1-map/Archipelago.map                         2309    2309      0       0      0      0      0      0      0
sc1-map/ArcticStation.map                       4299    4299      0       0      0      0      0      0      0
sc1-map/Aurora.map                              3249    3249      0       0      0      0      0      0      0
sc1-map/Backwoods.map                           2540    2540      0       0      0      0      0      0      0
sc1-map/BigGameHunters.map                      1890    1890      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
sc1-map/BlackLotus.map                          4130    4130      0       0      0      0      0      0      0
sc1-map/BlastFurnace.map                        3390    3390      0       0      0      0      0      0      0
sc1-map/BrokenSteppes.map                       3000    3000      0       0      0      0      0      0      0
sc1-map/Brushfire.map                           2180    2180      0       0      0      0      0      0      0
sc1-map/Caldera.map                             1840    1840      0       0      0      0      0      0      0
sc1-map/CatwalkAlley.map                        2719    2719      0       0      0      0      0      0      0
sc1-map/Cauldron.map                            4050    4050      0       0      0      0      0      0      0
sc1-map/CrashSites.map                          2690    2690      0       0      0      0      0      0      0
sc1-map/CrescentMoon.map                        1920    1920      0       0      0      0      0      0      0
sc1-map/Crossroads.map                          2960    2960      0       0      0      0      0      0      0
sc1-map/DarkContinent.map                       2649    2649      0       0      0      0      0      0      0
sc1-map/Desolation.map                          1900    1900      0       0      0      0      0      0      0
sc1-map/EbonLakes.map                           2009    2009      0       0      0      0      0      0      0
sc1-map/Elderlands.map                          2779    2779      0       0      0      0      0      0      0
sc1-map/Enigma.map                              3370    3370      0       0      0      0      0      0      0
sc1-map/Entanglement.map                        1819    1819      0       0      0      0      0      0      0
sc1-map/Eruption.map                            1920    1920      0       0      0      0      0      0      0
sc1-map/Expedition.map                          3580    3580      0       0      0      0      0      0      0
sc1-map/FireWalker.map                          2548    2548      0       0      0      0      0      0      0
sc1-map/FloodedPlains.map                       3050    3050      0       0      0      0      0      0      0
sc1-map/GhostTown.map                           2510    2510      0       0      0      0      0      0      0
sc1-map/GladiatorPits.map                       2709    2709      0       0      0      0      0      0      0
sc1-map/GreenerPastures.map                     2700    2700      0       0      0      0      0      0      0
sc1-map/Hellfire.map                            3030    3030      0       0      0      0      0      0      0
sc1-map/HotZone.map                             1850    1850      0       0      0      0      0      0      0
sc1-map/IceFloes.map                            1680    1680      0       0      0      0      0      0      0
sc1-map/IceMountain.map                         3580    3580      0       0      0      0      0      0      0
sc1-map/Inferno.map                             6010    6010      0       0      0      0      0      0      0
sc1-map/Isolation.map                           2090    2090      0       0      0      0      0      0      0
sc1-map/JungleSiege.map                         3490    3490      0       0      0      0      0      0      0
sc1-map/Labyrinth.map                           4440    4440      0       0      0      0      0      0      0
sc1-map/LakeShore.map                           3949    3949      0       0      0      0      0      0      0
sc1-map/Legacy.map                              2060    2060      0       0      0      0      0      0      0
sc1-map/Medusa.map                              3360    3360      0       0      0      0      0      0      0
sc1-map/Nightshade.map                          3610    3610      0       0      0      0      0      0      0
sc1-map/NovaStation.map                         2769    2769      0       0      0      0      0      0      0
sc1-map/Octopus.map                             3480    3480      0       0      0      0      0      0      0
sc1-map/OrbitalGully.map                        2110    2110      0       0      0      0      0      0      0
sc1-map/Predators.map                           1510    1510      0       0      0      0      0      0      0
sc1-map/PrimevalIsles.map                       3870    3870      0       0      0      0      0      0      0
sc1-map/Ramparts.map                            2930    2930      0       0      0      0      0      0      0
sc1-map/RedCanyons.map                          1900    1900      0       0      0      0      0      0      0
sc1-map/RiverLethe.map                          3109    3109      0       0      0      0      0      0      0
sc1-map/Rosewood.map                            2020    2020      0       0      0      0      0      0      0
sc1-map/Sanctuary.map                           2239    2239      0       0      0      0      0      0      0
sc1-map/Sandstorm.map                           1779    1779      0       0      0      0      0      0      0
sc1-map/SapphireIsles.map                       3609    3609      0       0      0      0      0      0      0
sc1-map/ShroudPlatform.map                      2540    2540      0       0      0      0      0      0      0
sc1-map/Sirocco.map                             3190    3190      0       0      0      0      0      0      0
sc1-map/SpaceAtoll.map                          2800    2800      0       0      0      0      0      0      0
------------------------------------------------------------------------------------------------------------
scen                                               n    pass  jFail  subopt  inval   refL   refS   mism   cold
------------------------------------------------------------------------------------------------------------
sc1-map/SpaceDebris.map                         2410    2410      0       0      0      0      0      0      0
sc1-map/SpringThaw.map                          3210    3210      0       0      0      0      0      0      0
sc1-map/SteppingStones.map                      2450    2450      0       0      0      0      0      0      0
sc1-map/TaleofTwoCities.map                     2510    2510      0       0      0      0      0      0      0
sc1-map/TheatreofWar.map                        3430    3430      0       0      0      0      0      0      0
sc1-map/TheFrozenSea.map                        4089    4089      0       0      0      0      0      0      0
sc1-map/TheHighway.map                          4090    4090      0       0      0      0      0      0      0
sc1-map/ThinIce.map                             3040    3040      0       0      0      0      0      0      0
sc1-map/Tribes.map                              2570    2570      0       0      0      0      0      0      0
sc1-map/Triskelion.map                          2249    2248      0       0      0      1      0      0      0
sc1-map/Turbo.map                               3649    3649      0       0      0      0      0      0      0
sc1-map/Typhoon.map                             1910    1910      0       0      0      0      0      0      0
sc1-map/ValleyofRe.map                          3920    3920      0       0      0      0      0      0      0
sc1-map/WarpGates.map                           2020    2020      0       0      0      0      0      0      0
sc1-map/WatersEdge.map                          2200    2200      0       0      0      0      0      0      0
sc1-map/WaypointJunction.map                    1610    1610      0       0      0      0      0      0      0
sc1-map/WheelofWar.map                          3019    3019      0       0      0      0      0      0      0
sc1-map/WinterConquest.map                      2210    2210      0       0      0      0      0      0      0
wc3maps512-map/battleground.map                 1329    1329      0       0      0      0      0      0      0
wc3maps512-map/blastedlands.map                 1360    1360      0       0      0      0      0      0      0
wc3maps512-map/bloodvenomfalls.map              1570    1570      0       0      0      0      0      0      0
wc3maps512-map/bootybay.map                     2210    2210      0       0      0      0      0      0      0
wc3maps512-map/darkforest.map                   1510    1510      0       0      0      0      0      0      0
wc3maps512-map/deadwaterdrop.map                1120    1120      0       0      0      0      0      0      0
wc3maps512-map/divideandconquer.map             1630    1630      0       0      0      0      0      0      0
wc3maps512-map/dragonfire.map                   1459    1459      0       0      0      0      0      0      0
wc3maps512-map/drywatergulch.map                1980    1980      0       0      0      0      0      0      0
wc3maps512-map/duskwood.map                     1539    1539      0       0      0      0      0      0      0
wc3maps512-map/dustwallowkeys.map               1690    1690      0       0      0      0      0      0      0
wc3maps512-map/frostsabre.map                   1310    1310      0       0      0      0      0      0      0
wc3maps512-map/gardenofwar.map                  1440    1440      0       0      0      0      0      0      0
wc3maps512-map/gnollwood.map                    1260    1260      0       0      0      0      0      0      0
wc3maps512-map/golemsinthemist.map              1399    1399      0       0      0      0      0      0      0
wc3maps512-map/harvestmoon.map                  1420    1420      0       0      0      0      0      0      0
wc3maps512-map/heart2heart.map                  2030    2030      0       0      0      0      0      0      0
wc3maps512-map/hillsofglory.map                 1350    1350      0       0      0      0      0      0      0
wc3maps512-map/icecrown.map                     1720    1720      0       0      0      0      0      0      0
